RMS,Spectral Slope,Zero Crossings,MFCC(2),Spectral RollOff,MFCC(4),MFCC(13),MFCC(11),MFCC(1),MFCC(12),Spectral Spread,Class
-14.148,-2.02E-06,0.083516,2.5977,773,-0.050734,0.51311,0.27215,-22.984,0.2288,693.25,'speech'
-12.206,-2.74E-06,0.06862,3.6188,437,0.88026,-0.042815,0.19108,-22.88,0.17677,613.39,'speech'
-33.345,-2.26E-07,0.18217,1.9475,1063,0.75672,-0.070864,-0.063902,-27.908,0.060646,985.28,'speech'
-25.154,-4.02E-07,0.021734,4.6776,179,0.59264,0.0096824,0.02455,-30.057,0.063743,215.36,'music'
-10.452,-4.09E-06,0.07326,1.7537,702,1.168,-0.047968,0.29419,-20.826,-0.25468,1046,'speech'
-23.974,-9.52E-07,0.098413,2.8128,764,-0.85535,-0.031747,0.44349,-24.51,-0.013332,998.99,'speech'
-17.037,-1.32E-06,0.10916,1.8891,624,1.6952,-0.30269,-0.61806,-23.734,-0.36011,1084.6,'music'
-15.62,-1.02E-06,0.14774,1.7738,620,1.7324,0.11451,-0.31175,-24.267,-0.24249,1524.3,'speech'
-10.189,-2.44E-06,0.058364,4.0105,466,1.5139,0.47483,0.24752,-23.05,-0.16129,523.53,'speech'
-22.865,-6.45E-07,0.060806,2.5139,612,1.5245,0.35298,-0.57313,-25.944,-0.030219,803.87,'speech'
-19.034,1.60E-06,0.45055,0.58462,1733,0.96128,-0.13309,-0.11129,-26.695,-0.40551,6722.4,'speech'
-29.148,-2.82E-07,0.04127,1.9408,824,0.3216,-0.046075,-0.042959,-28.598,-0.22192,558.94,'music'
-25.837,-2.48E-07,0.021978,1.5825,863,0.10999,0.010782,-0.058543,-30.224,-0.12573,368.61,'speech'
-14.816,-1.06E-06,0.042002,4.4124,177,0.30036,-0.27608,-0.3683,-27.081,-0.56382,317.67,'music'
-11.785,-1.60E-06,0.078877,2.0402,1291,0.21202,-0.12255,0.27258,-22.705,0.17598,1257.8,'music'
-24.959,-4.59E-07,0.09011,3.3607,427,-0.30661,-0.29165,-0.081195,-27.558,-0.56088,699.77,'music'
-10.714,-4.18E-06,0.088889,1.8899,651,0.82438,0.15937,-0.41208,-20.123,0.27377,1065.9,'speech'
-22.779,-8.08E-07,0.15458,1.2747,1047,-0.26748,-0.25088,0.22885,-23.809,-0.11788,1995.5,'speech'
-20.458,-1.09E-06,0.14896,1.7624,613,2.1056,-0.46323,-0.36314,-24.706,-0.17332,1417.5,'music'
-14.965,-2.18E-06,0.071795,3.9619,410,0.76996,-0.53236,-0.012909,-23.378,0.31529,956.75,'speech'
-10.559,-4.46E-06,0.08083,2.9405,499,0.87476,-0.019313,-0.15989,-20.709,0.57398,972.01,'speech'
-18.373,-1.65E-06,0.13358,1.5212,905,0.27933,0.00069818,0.20427,-22.06,0.06279,1283.6,'music'
-24.363,-5.12E-07,0.042002,2.9401,527,0.94353,-0.14653,-0.21983,-27.773,-0.41625,387.78,'music'
-12.366,-2.32E-06,0.098413,1.0531,1066,0.2067,0.32263,-0.49706,-21.273,-0.26681,1333.1,'music'
-16.143,-2.46E-06,0.076923,1.5218,1010,0.7098,0.14285,-0.033101,-22.021,0.081733,938.45,'music'
-31.251,-1.66E-07,0.22686,0.43489,1269,-0.16629,0.01154,-0.55595,-27.241,-0.016755,3329.9,'speech'
-20.08,-8.61E-07,0.20904,1.5179,1278,0.010089,-0.047974,-0.46924,-23.139,-0.13349,2470.5,'speech'
-22.583,-4.36E-07,0.078144,0.74089,903,1.816,0.084198,0.017285,-26.38,0.2239,1315.6,'speech'
-19.186,-9.86E-07,0.072283,2.2891,578,1.1048,-0.31804,-0.44378,-24.602,0.38607,780.85,'speech'
-28.206,-3.46E-07,0.12259,1.0609,1078,0.96755,-0.12162,0.096202,-27.198,-0.094723,1129.3,'speech'
-14.422,-1.81E-06,0.13504,1.3556,926,0.39524,0.20994,-0.0011336,-22.509,0.83264,1089.2,'speech'
-17.849,-2.05E-06,0.083761,2.3283,652,0.8573,-0.099206,0.15947,-22.376,-0.73667,925.1,'speech'
-16.581,-1.44E-06,0.10598,3.6167,489,1.7807,0.24354,-0.097949,-24.34,-0.16931,432.57,'speech'
-9.2547,-4.71E-06,0.12137,2.9101,555,1.6175,-0.022965,-0.20969,-20.605,0.42438,795.77,'speech'
-11.738,-2.19E-06,0.17314,0.86529,1255,1.1747,0.039229,0.11386,-22.001,0.28351,1019.1,'speech'
-39.626,-1.40E-07,0.1768,1.8171,1371,-0.19817,-0.054454,-0.1649,-28.334,-0.15293,2230.1,'speech'
-30.837,-2.04E-07,0.034432,1.6622,957,0.8709,-0.060635,0.022738,-30.052,0.068851,509.73,'speech'
-11.721,-2.83E-06,0.10427,0.54008,1005,1.7042,0.0645,-0.24514,-21.452,0.27503,1286,'speech'
-16.193,-1.35E-06,0.17192,0.84888,689,1.2557,-0.46201,0.19875,-24.533,-0.65679,1895,'music'
-43.419,-8.76E-08,0.179,1.7726,1380,-0.018505,-0.16733,-0.019866,-29.642,-0.15559,2108.2,'speech'
-14.487,-2.32E-06,0.12381,1.3015,958,0.22048,0.056119,-0.14343,-21.416,-0.32486,1505.7,'music'
-15.002,-1.84E-06,0.076679,2.3771,663,0.51129,-0.84576,0.018498,-23.34,-0.1159,726.33,'music'
-15.782,-1.64E-06,0.060317,3.6809,369,0.82572,-0.11122,0.21957,-25.191,0.47324,250.56,'speech'
-15.335,-1.84E-06,0.036142,3.5452,319,0.81461,0.14934,-0.027866,-24.475,-0.063826,321.65,'music'
-25.649,-6.77E-07,0.24523,0.91873,1078,1.3937,-0.36508,-0.094659,-24.436,0.16981,2114.6,'music'
-18.809,-1.31E-06,0.10745,2.2373,502,1.6206,-0.0089847,-0.5348,-24.325,-0.50385,794.73,'speech'
-18.939,-3.50E-07,0.27057,1.5247,1759,0.6148,-0.18949,0.15826,-24.164,0.097183,3776.4,'music'
-12.277,-3.55E-06,0.13455,1.7691,786,0.6023,0.0042337,0.081756,-20.135,-0.038385,1249.3,'music'
-40.905,-1.11E-07,0.17436,1.7287,1326,0.13628,0.0014094,0.019687,-29.021,-0.17118,2008.9,'speech'
-28.913,-2.15E-07,0.071062,0.8634,1409,0.099192,0.10296,0.027421,-28.326,-0.2848,1455.8,'speech'
-14.607,-1.93E-06,0.052503,2.7481,559,2.5795,0.13563,0.21472,-23.77,0.31155,652.76,'speech'
-22.699,-7.85E-07,0.12161,2.9488,710,0.11937,0.34329,0.67426,-24.908,-0.5332,962.74,'speech'
-15.608,-1.07E-06,0.19316,1.991,531,1.2561,-0.41734,0.19128,-24.749,-0.23822,1664.7,'music'
-31.026,-2.15E-07,0.14872,1.5279,1142,0.9555,0.034657,0.40029,-27.624,-0.22586,1762.5,'speech'
-12.501,-3.00E-06,0.059096,1.3641,796,1.1146,0.38432,-0.34047,-21.152,0.48834,1056,'speech'
-13.183,-2.68E-06,0.12186,1.5616,595,0.90208,0.072418,-0.20786,-21.88,0.050297,1004.9,'music'
-16.405,-9.34E-07,0.18535,1.277,593,1.477,-0.58738,-0.21924,-25.099,-0.18215,1695.8,'music'
-27.1,-2.75E-07,0.025885,1.7828,910,0.12402,0.076274,0.072168,-29.851,0.017123,396.28,'speech'
-16.236,-1.84E-06,0.063004,1.6029,912,0.84043,0.18853,-0.31322,-23.106,-0.050252,838.92,'music'
-14.43,-1.87E-06,0.040781,2.5566,618,2.6039,0.34868,0.18497,-23.458,-0.33762,654.46,'speech'
-20.026,-3.92E-07,0.024664,1.8386,653,0.80149,-0.192,-0.46981,-27.509,0.26716,518.21,'speech'
-18.796,-9.36E-07,0.070574,2.2864,722,1.0269,-0.12845,-0.15081,-25.441,-0.47559,701.81,'music'
-25.699,-2.61E-07,0.020513,1.6273,866,0.79441,0.11943,0.053064,-29.802,0.11744,528.36,'music'
-22.165,-8.23E-07,0.092552,1.8163,801,0.52924,-0.38473,-0.1265,-24.564,-0.50008,951.4,'speech'
-13.953,-1.10E-06,0.049573,2.0151,560,0.84559,0.28055,-0.19937,-24.14,0.10485,1283.1,'speech'
-10.686,-2.38E-06,0.11111,-0.30654,839,2.5225,0.26783,-0.079595,-22.831,-0.30563,1299.1,'speech'
-19.741,-9.70E-07,0.049817,3.4896,388,0.70678,0.050323,-0.12314,-25.76,0.030806,396.35,'music'
-13.695,-1.32E-06,0.18974,1.1983,614,0.7682,-0.1264,0.11273,-24.054,0.59063,1754.9,'music'
-12.136,-2.16E-06,0.091575,0.71927,821,2.4236,-0.27237,0.018985,-23.092,0.21696,852.53,'speech'
-14.03,-1.20E-06,0.10696,-0.81805,1223,1.3703,0.16973,-0.034437,-23.649,-0.10684,1854.3,'speech'
-13.491,-2.37E-06,0.058608,3.1832,528,-0.0067742,0.022994,-0.90635,-22.353,0.030427,654.93,'speech'
-23.391,-3.84E-07,0.06862,2.6104,743,0.92437,-0.025774,-0.35243,-27.355,-0.31754,703.04,'speech'
-17.183,-1.55E-06,0.064957,3.2585,500,0.43098,-0.0025874,0.23221,-23.578,0.22399,574.16,'music'
-30.036,-1.63E-07,0.013675,2.8537,516,0.49228,0.026382,-0.0093709,-30.385,-0.035592,321.07,'music'
-16.307,-1.53E-06,0.12454,1.9005,1062,0.14171,-0.44637,0.14345,-22.936,-0.11462,1226.3,'music'
-19.054,-1.11E-06,0.043468,2.7635,773,0.5275,-0.0041621,0.12155,-25.178,0.21676,439.84,'music'
-38.671,-1.31E-07,0.31868,-0.24266,1243,0.66832,-0.02355,-0.075605,-28.017,0.016973,3289.4,'speech'
-14.945,-5.39E-07,0.3453,-0.28086,1511,0.23508,-0.017941,0.11307,-22.212,0.072931,4458.1,'speech'
-43.221,-8.73E-08,0.17289,1.7353,1366,0.07192,-0.086739,-0.04603,-29.737,0.025498,1989.4,'speech'
-14.625,-1.69E-06,0.057143,0.74029,824,2.8257,-0.11535,-0.084955,-25.602,0.24267,880.87,'speech'
-21.158,-8.81E-07,0.075458,2.407,593,1.1038,-0.028272,0.077889,-25.291,-0.20165,649.67,'music'
-16.478,-1.39E-06,0.073993,1.9149,1029,0.48815,-0.048705,-0.28476,-23.435,0.049429,778.79,'music'
-24.576,-6.43E-07,0.072527,4.3507,294,0.5859,-0.30116,0.2281,-27.149,-0.087032,738.94,'music'
-13.227,-1.08E-06,0.069597,2.227,564,0.47706,-0.88244,-0.40385,-25.639,-1.3015,625.95,'music'
-13.655,-2.39E-06,0.093773,2.0368,767,0.4466,0.19517,-0.25863,-21.711,-0.17028,1012.2,'music'
-13.475,-2.31E-06,0.13382,1.2682,824,0.79927,0.01124,0.13242,-21.488,0.084912,1314.6,'music'
-14.723,-2.17E-06,0.027106,5.003,309,1.3929,-0.17873,0.10422,-24.468,0.48908,405.82,'speech'
-28.271,-2.19E-07,0.11673,1.9891,1152,0.49093,0.39573,-0.46385,-27.75,0.019174,1403.3,'speech'
-45.705,-7.18E-08,0.20049,1.5966,1339,0.015816,0.022979,0.0029312,-30.088,-0.08938,2234.4,'speech'
-14.132,-3.36E-06,0.11258,1.5575,562,2.8213,-0.42704,-0.70094,-22.067,-0.084348,1570,'speech'
-12.345,-2.55E-06,0.06105,1.6018,799,0.73026,-0.00080882,0.02205,-22.071,-0.0069383,757.34,'speech'
-12.617,-2.74E-06,0.075458,1.1274,902,1.0488,0.11917,-0.2961,-21.646,0.18888,1188.6,'speech'
-27.531,-2.24E-07,0.095726,0.92225,1337,0.29231,-0.060275,-0.15894,-28.486,0.0048754,1514.2,'speech'
-21.081,-8.63E-07,0.07619,2.3807,694,0.35454,0.46308,-0.2515,-25.418,0.078376,454.68,'speech'
-16.682,-1.29E-06,0.056899,2.8537,513,0.82508,0.097044,0.013772,-24.394,-0.064003,542.3,'music'
-12.735,-2.70E-06,0.04127,2.9571,606,1.1015,-0.21438,0.36209,-22.622,0.065406,563.43,'speech'
-9.8793,-4.35E-06,0.089866,3.1433,529,1.4296,0.014458,-0.58601,-20.745,0.22468,956.69,'speech'
-32.672,-2.08E-07,0.14115,1.7862,1045,0.86115,0.37879,-0.28098,-28.11,0.036659,1165.7,'speech'
-28.474,-3.64E-07,0.057875,2.0186,1001,0.92274,-0.21937,-0.11561,-27.828,-0.43904,711.98,'speech'
-26.074,-3.90E-07,0.020269,4.7953,172,0.54465,0.18096,-0.14534,-30.431,0.27943,216.41,'music'
-20.477,-1.10E-06,0.078632,1.5525,627,2.1291,-0.21998,0.4789,-25.002,-0.26268,1202,'speech'
-21.118,-5.97E-07,0.028571,5.268,129,0.48812,0.05691,-0.19481,-30.322,-0.20429,247.71,'speech'
-10.028,-4.84E-06,0.075946,2.3958,640,1.1344,-0.22511,0.38371,-20.02,0.073029,881.26,'speech'
-17.33,-1.06E-06,0.051038,3.6744,408,0.72646,-0.54014,-0.1587,-25.612,-0.27476,399.28,'music'
-17.309,-1.72E-06,0.083272,1.3993,1132,0.64598,0.29846,0.016175,-22.683,0.14414,1169,'music'
-29.128,-1.65E-07,0.21123,1.0445,1253,-0.2226,-0.28903,-0.02224,-27.772,-0.10708,2047.1,'speech'
-20.477,-1.10E-06,0.11673,1.0617,859,1.3403,-0.6771,-0.11916,-24.275,-0.62019,1366.1,'music'
-24.199,-6.54E-07,0.13211,1.4341,584,1.9407,-0.20781,-0.27592,-26.536,-0.071976,1544,'speech'
-13.628,-2.32E-06,0.10745,2.2678,451,1.2263,0.17214,-0.12373,-24.808,0.042568,393.38,'music'
-15.265,-1.07E-06,0.087424,2.2976,1427,0.79061,0.29994,0.34792,-24.553,0.50411,934.45,'music'
-30.238,-1.91E-07,0.072039,1.6341,1120,0.48241,0.080755,0.2056,-28.363,-0.0096319,1248.4,'speech'
-34.85,-1.14E-07,0.14481,1.4773,1295,0.32556,-0.13735,-0.11792,-29.173,0.041844,1915,'speech'
-21.094,-7.60E-07,0.06569,2.4402,623,0.7531,-0.27837,-0.13956,-25.252,-0.027585,703.74,'music'
-14.532,-2.07E-06,0.041514,2.7262,517,0.51287,0.1348,0.10176,-23.403,0.16574,435.1,'music'
-23.717,-5.35E-07,0.050305,3.0046,641,1.2851,-0.024141,-0.01715,-26.788,0.059379,461.88,'music'
-15.905,-1.47E-06,0.031502,4.6127,246,0.62316,-0.17764,-0.3331,-25.509,0.28985,397.95,'speech'
-13.761,-1.23E-06,0.010012,2.1938,167,0.68261,0.073676,0.18573,-28.33,0.010661,114.4,'music'
-19.37,1.55E-07,0.21099,-0.36762,1683,0.31328,-0.067211,-0.092061,-24.18,-0.22272,4752.3,'speech'
-10.789,-5.50E-06,0.076679,3.492,466,1.1238,-0.32123,-0.23428,-20.16,-0.14189,873.14,'speech'
-18.602,-1.41E-06,0.043956,2.6573,577,0.53008,-0.12769,0.26446,-24.286,0.60545,636.14,'music'
-14.259,-1.78E-06,0.061538,3.9444,279,-0.45203,-0.062704,-0.43206,-24.839,-0.51395,494.95,'music'
-17.367,-1.70E-06,0.23834,0.6545,1277,1.223,-0.15998,-0.24887,-21.446,0.1785,2461.6,'speech'
-19.573,-1.30E-06,0.059829,3.7644,400,1.0067,-0.0082525,0.026897,-24.441,0.015402,519.44,'music'
-9.8706,-2.96E-06,0.07619,0.98984,815,1.8253,0.8125,0.0062508,-21.402,0.36962,1191.8,'speech'
-14.404,-2.29E-06,0.082051,2.7263,780,0.36794,0.068,0.22449,-22.46,0.19581,841.14,'music'
-13.655,-1.82E-06,0.029304,3.1396,439,0.78841,-0.21385,0.15316,-23.898,-0.20712,499.46,'speech'
-22.685,-6.32E-07,0.065934,2.318,597,0.85175,-0.094368,0.13659,-26.155,0.43965,664.54,'speech'
-20.956,-1.10E-06,0.11966,2.1354,1367,0.33277,0.10444,-0.082462,-22.908,-0.18705,1647.4,'music'
-10.246,-2.98E-06,0.078632,4.1067,473,1.2919,0.1822,-0.96082,-22.619,-0.016802,621.92,'speech'
-30.759,-3.40E-07,0.17118,0.77665,893,1.3395,-0.11701,-0.27052,-26.303,-0.23562,2124.6,'speech'
-15.537,-2.45E-06,0.067643,2.6761,585,1.2591,0.051237,0.03606,-22.445,0.33597,719.74,'music'
-36.486,-1.48E-07,0.031502,3.0479,653,0.087593,0.011672,-0.048697,-30.713,-0.11446,430.05,'speech'
-17.262,-1.44E-06,0.10696,2.215,1148,0.53981,-0.13005,0.4833,-23.185,0.34481,1354.7,'music'
-28.329,-6.58E-07,0.13211,1.8853,609,1.4152,0.3314,-0.34442,-25.599,-0.40836,1359,'speech'
-16.288,-2.22E-06,0.11331,2.8022,587,0.20787,-0.12007,0.1144,-21.747,-0.036092,981,'music'
-23.646,-3.44E-07,0.02442,1.6224,590,1.3136,-0.18175,-0.015694,-29.178,0.268,336.68,'speech'
-17.765,-1.00E-06,0.041026,2.3989,999,0.097903,0.27804,0.052221,-25.045,0.024536,602.95,'music'
-12.021,-4.10E-06,0.13553,2.4879,479,1.5814,-0.35952,0.2797,-21.028,-0.037312,1553.1,'speech'
-12.343,-3.00E-06,0.10623,1.6964,726,1.5369,-0.11275,-0.27281,-21.785,0.25657,776.93,'speech'
-34.277,-1.65E-07,0.028083,4.1638,224,0.51362,-0.14217,-0.27674,-31.705,0.0015915,233.94,'music'
-18.788,-1.10E-06,0.10598,1.5362,647,3.0366,-0.66399,-0.05222,-24.965,0.11902,1285.6,'speech'
-12.647,-2.77E-06,0.079853,4.4828,257,-0.011326,-0.30472,0.30675,-23.021,0.2755,434.36,'speech'
-19.763,-1.01E-06,0.029304,3.3743,363,0.21535,0.14002,0.325,-26.316,-0.17963,408.91,'speech'
-26.057,-2.17E-07,0.14408,0.060513,1461,0.18908,0.096648,-0.073018,-26.462,0.03465,3133.8,'speech'
-17.957,-1.36E-06,0.064957,2.488,585,1.5159,-0.16883,-0.17129,-23.882,-0.27245,758.86,'music'
-12.673,-1.85E-06,0.077167,2.1345,610,1.6628,-0.16445,-0.23629,-23.109,-0.31421,865.36,'music'
-17.227,-1.57E-06,0.15092,2.5093,538,2.2648,-0.60948,-0.37903,-24.112,0.0072323,681.91,'speech'
-19.799,-1.20E-06,0.12283,2.0952,728,0.79801,-0.03723,-0.15077,-23.452,-0.057409,1064.8,'music'
-16.912,-1.53E-06,0.17411,0.91727,845,1.1895,0.4433,0.71883,-23.414,0.88622,1631.8,'music'
-15.349,-2.09E-06,0.050794,3.391,649,0.17149,0.043497,0.089161,-22.999,0.18531,497.51,'music'
-20.469,-1.01E-06,0.034676,2.843,478,0.91563,0.13197,-0.03636,-25.542,-0.23379,435.15,'music'
-18.98,-1.44E-06,0.10989,2.624,583,1.1015,-0.044817,-0.14356,-23.531,-0.27978,996.97,'music'
-10.141,-5.08E-06,0.13797,3.2313,475,1.8283,0.016054,-0.08426,-20.577,-0.019981,1197.2,'speech'
-15.054,-1.83E-06,0.12601,2.4463,1150,-0.29748,0.1603,-0.025505,-22.783,0.20918,1294.6,'music'
-23.737,-1.17E-06,0.12552,2.2325,507,2.8847,0.17092,-0.45501,-25.618,-0.41154,1717.7,'speech'
-14.498,-1.39E-06,0.048107,4.1203,231,0.35277,-0.053429,-0.20162,-25.421,0.21251,353.59,'speech'
-21.02,-5.26E-07,0.040293,4.6367,195,0.63827,-0.099798,-0.1499,-29.262,-0.29716,310.9,'music'
-36.521,-2.05E-07,0.16654,1.9818,1305,-0.0050016,-0.016668,-0.016678,-27.719,-0.20724,1694.9,'speech'
-11.278,-4.28E-06,0.12405,1.5209,962,-0.03067,0.0049158,0.25937,-19.62,-0.049139,1513.1,'speech'
-13.292,-1.75E-06,0.074969,3.3109,520,2.1533,-1.0106,-0.90103,-24.364,-0.44057,721.29,'speech'
-16.103,-1.32E-06,0.10623,1.5372,752,0.93949,-0.3943,-0.30843,-23.001,-0.29354,1153.8,'music'
-14.886,-3.30E-06,0.071062,2.0488,640,0.84392,0.12862,0.15943,-20.756,0.17667,1094.8,'music'
-21.887,-4.33E-07,0,2.8696,471,0.084486,0.062678,-0.098261,-28.111,-0.12179,273.45,'speech'
-22.016,-4.07E-07,0.0014652,2.8172,447,0.074262,0.053797,-0.14694,-28.512,-0.34521,258.14,'speech'
-35.398,-1.65E-07,0.14969,1.8615,1216,0.0080713,-0.11355,-0.28729,-28.214,-0.038769,1634.1,'speech'
-22.799,-9.09E-07,0.081319,3.6473,542,0.38984,-0.21001,-0.2951,-25.978,-0.35936,474.57,'speech'
-44.638,-7.28E-08,0.19048,1.5971,1351,0.16954,0.10052,0.0086713,-30.071,-0.07092,2207.6,'speech'
-33.033,-3.48E-07,0.10525,2.4004,737,1.0198,0.393,0.065138,-27.094,-0.4265,877.89,'speech'
-14.309,-2.11E-06,0.10769,1.6787,699,0.43569,-0.54997,0.2607,-22.9,0.067262,1041.4,'music'
-12.226,-2.65E-06,0.087179,3.8151,423,0.53545,0.027855,-0.3854,-22.976,0.79578,842.77,'speech'
-43.603,-9.94E-08,0.24322,0.90653,1234,0.35366,0.039357,-0.11138,-29.092,0.011426,2433.2,'speech'
-17.803,-1.63E-06,0.10403,0.63056,1012,0.84444,0.33829,0.57616,-22.982,0.46741,1223.9,'music'
-14.911,-1.87E-06,0.12601,0.86088,826,0.94117,0.50112,-0.46429,-22.385,-0.27156,1530.8,'music'
-20.703,-9.62E-07,0.08547,2.5218,1026,0.67768,-0.23751,0.068647,-24.151,-0.33763,1199.9,'speech'
-23.322,-5.18E-07,0.026862,4.8076,256,0.72334,-0.11229,0.58541,-28.422,-0.20339,343.96,'speech'
-9.1919,-4.04E-06,0.049817,2.4851,525,1.0029,-0.30083,-0.16012,-21.069,0.089668,668.59,'speech'
-20.373,-1.24E-06,0.084737,4.1049,548,0.5157,0.10541,-0.33571,-25.073,0.37592,809.93,'music'
-27.217,-5.36E-07,0.079853,2.9259,551,0.16432,-0.0047507,0.14182,-26.269,-0.13757,662.79,'speech'
-28.059,-2.39E-07,0.020757,1.8519,788,0.86589,0.1801,-0.040861,-30.166,0.049961,353.24,'speech'
-21.228,-5.53E-07,0.039072,3.4567,311,0.57292,0.35406,0.42927,-28.347,0.19014,377.49,'speech'
-24.162,-6.61E-07,0.18071,1.0271,908,0.65533,-0.16321,-0.018676,-24.564,-0.20294,1752.7,'music'
-13.736,-1.59E-06,0.098901,2.6355,417,-0.1165,0.46185,0.045986,-24.643,0.91435,1054.1,'music'
-16.691,-1.30E-06,0.12088,2.0208,1193,-0.21104,0.0934,0.40675,-23.436,0.36346,1101.4,'music'
-40.912,-9.23E-08,0.13993,1.9755,1308,0.21069,0.1152,-0.035494,-29.862,0.0337,1707.1,'speech'
-18.875,-1.56E-06,0.051282,3.2356,612,0.48111,-0.0080993,-0.019492,-23.845,0.10667,503.27,'music'
-16.645,-1.77E-06,0.11233,1.5899,1204,0.61635,0.070738,0.19657,-22.139,0.31747,1342.1,'music'
-15.632,-9.39E-07,0.074969,2.6189,563,0.85094,-0.1855,-0.12811,-25.045,0.090723,717.01,'speech'
-32.415,-3.78E-07,0.19219,1.3022,944,0.632,-0.16636,0.24143,-25.9,-0.5705,1904.6,'speech'
-21.918,-6.15E-07,0.073016,0.97279,858,1.3277,0.04756,-0.042066,-26.365,-0.23815,747.68,'speech'
-14.984,-2.31E-06,0.12747,1.2735,933,0.44041,0.10548,0.013297,-21.318,-0.045002,1431,'music'
-11.17,-4.94E-06,0.22418,2.2341,871,-0.43219,-0.14056,0.077336,-19.462,0.037986,1025.3,'speech'
-12.338,-2.94E-06,0.10916,2.7957,468,0.68653,-0.1792,-0.22522,-22.252,-0.38622,936.06,'speech'
-11.135,-2.57E-06,0.029792,4.1259,384,1.8175,0.19136,-0.38851,-23.966,-0.18118,312.5,'speech'
-19.973,-1.31E-06,0.18901,1.9807,633,1.4458,-0.25284,-0.32706,-23.509,-0.45562,1873,'music'
-12.815,-3.11E-06,0.095482,3.3293,490,0.21318,-0.061949,-0.095447,-21.61,-0.32263,836.23,'speech'
-18.871,-9.66E-07,0.053968,4.5017,324,0.95214,-0.028482,0.04115,-25.959,0.13307,486.32,'music'
-15.258,-1.76E-06,0.082784,3.9231,517,2.5016,-0.21864,-0.89488,-24.763,0.51092,905.69,'speech'
-32.41,-2.18E-07,0.17534,1.263,1081,0.499,-0.23134,0.33935,-27.333,-0.24281,1869.5,'speech'
-17.223,-5.92E-07,0.13358,0.51196,667,0.6797,0.52958,-0.7936,-27.491,0.0030081,1352.1,'music'
-14.33,-2.19E-06,0.21319,0.54589,711,1.8008,-0.051044,-0.16678,-21.993,-0.22569,1934.9,'music'
-12.881,-2.24E-06,0.22173,0.3616,1117,1.9264,-0.26021,-0.069284,-22.221,0.4013,1243.3,'speech'
-17.616,-1.53E-06,0.056166,3.0529,624,0.64311,0.067148,-0.045612,-23.915,0.025374,483.76,'music'
-26.006,-2.09E-07,0.0065934,1.3709,1039,0.63003,-0.0062949,0.12526,-31.161,0.1681,396.21,'speech'
-11.93,-4.21E-06,0.14457,1.2024,801,-0.35751,-0.051903,0.22368,-20.001,-0.046136,1221.2,'speech'
-14.423,-1.89E-06,0.2823,-0.30189,896,-0.11658,-0.43142,-0.17017,-22.284,-0.50967,2513.2,'music'
-26.675,-4.31E-07,0.081807,1.1705,1178,0.71507,0.050437,0.078989,-26.586,0.034998,1199.7,'music'
-15.925,-1.66E-06,0.091575,2.532,548,1.5904,-0.06245,-0.081816,-23.144,-0.33352,1060.2,'music'
-12.613,-2.10E-06,0.13333,1.548,836,0.30605,0.50111,-0.44926,-21.861,-0.22378,1153.7,'music'
-15.625,-1.93E-06,0.10745,1.4579,1047,0.6108,0.14492,0.1866,-22.432,0.069944,1064.5,'music'
-22.439,-1.20E-06,0.13578,2.6294,619,0.77017,0.024213,0.25633,-23.582,-0.25955,1067.6,'speech'
-16.373,-1.54E-06,0.1177,3.649,561,-0.1293,0.309,0.15762,-24.832,-0.15561,570.92,'speech'
-19.383,-1.87E-06,0.086935,3.0966,463,2.0809,-0.43688,-0.13805,-23.719,0.049548,1337.1,'speech'
-19.24,-1.13E-06,0.26374,0.5307,1323,-0.074965,-0.047984,-0.14691,-22.307,0.25198,2666.9,'music'
-16.41,-1.98E-06,0.096215,1.7045,691,0.29123,-0.07827,0.59359,-22.609,-0.21901,986.05,'music'
-15.502,-1.82E-06,0.17631,1.6758,585,1.2319,0.23332,-1.2581,-23.285,-0.48891,1461.5,'music'
-13.433,-1.16E-06,0.047619,4.1735,294,0.26614,0.35626,-0.51306,-26.327,-0.22186,400.56,'music'
-18.813,-9.78E-07,0.095726,2.0833,953,0.86073,-0.26284,0.15248,-24.199,-0.035846,914,'music'
-21.226,-9.28E-07,0.1094,1.6512,562,2.2203,0.076077,-1.194,-25.604,0.24974,1381.9,'speech'
-19.921,-9.12E-07,0.08083,1.8043,1207,0.55113,0.20533,-0.35653,-24.474,0.049098,1119.2,'music'
-14.447,-2.62E-06,0.038828,4.438,408,1.5372,-0.091585,-0.33443,-23.609,0.38901,534.9,'speech'
-14.444,-1.20E-06,0.065934,2.106,619,1.4117,-0.29202,-0.36487,-24.259,-0.2735,640.14,'music'
-14.196,-1.21E-06,0.034676,4.362,185,1.0821,0.18106,-0.055987,-27.283,0.33728,286.48,'music'
-14.638,-1.75E-06,0.0884,3.4156,439,-0.49339,0.1697,0.25922,-24.202,0.64308,746.76,'music'
-35.249,-2.62E-07,0.16508,1.4206,1054,0.14961,0.17364,0.24378,-26.987,-0.026961,1636.3,'speech'
-16.719,-1.73E-06,0.10745,2.3852,753,0.65695,0.011162,0.181,-22.809,-0.0023279,1018.5,'music'
-21.403,-4.54E-07,0.06862,4.3788,279,0.32742,0.049205,0.33589,-28.562,0.13374,580.49,'music'
-12.923,-2.85E-06,0.12234,2.0451,685,0.68559,0.11692,0.022311,-20.977,0.2146,1094.7,'music'
-32.734,-3.25E-07,0.13944,1.5658,926,0.50633,-0.11685,-0.13125,-26.512,-0.43709,1493.4,'speech'
